Num,lat,lon,value,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
72,46.41666667,130.7,0.016569583,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
73,46.41666667,130.7,0.000438333,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
74,46.41666667,130.7,0.004895833,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
75,46.41666667,130.7,0.002560833,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
76,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
77,46.41666667,130.7,0.04734625,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
78,46.41666667,130.7,0.034823333,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
79,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
80,46.41666667,130.7,0.01954125,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
81,46.41666667,130.7,0.009989583,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
82,46.41666667,130.7,0.0055325,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
83,46.41666667,130.7,0.137145,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
84,46.41666667,130.7,0.034864167,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
85,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
86,46.41666667,130.7,0.027619167,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
87,46.41666667,130.7,0.011424583,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
88,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
89,46.41666667,130.7,0.057025,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
90,46.41666667,130.7,0.0261275,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
91,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
92,46.41666667,130.7,0.042322083,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
93,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
94,46.41666667,130.7,NaN,2.991469,1467.584,573,94.96562,5488,544.6215,0.45,160.1667,9.041667,-1.758333,0.2448,1.06,6.8,36,43,21,36,30.3,2.4,900,91.6126,8.48516,0.1750514,2808,1.567513,0.342,0.08742028,0.2953222,13.85702,1.923145,NaN,55.62255,15.72336,0.6025668,0.376983
95,31.58333333,102.5833333,15.43091,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
96,31.58333333,102.5833333,8.6658,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
97,31.58333333,102.5833333,2.66248,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
98,31.58333333,102.5833333,3.74722,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
99,31.58333333,102.5833333,0.91531,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
100,31.58333333,102.5833333,2.37267,1.60075,647.1447,752,81.86829,8298,459.1176,0.2916667,145.8083,8.6,-5.116667,0.3505,1.12,6.2,40,44,16,36,49,3.7,1500,91.5923,14.6131,0.1610475,4117,1.952399,0.534,0.1559555,0.3312704,9.192616,15.32617,1.477425,54.11695,15.59261,0.8332685,0.1328408
101,45.45,88.36666667,1.64254,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
102,45.45,88.36666667,0.77073,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
103,45.45,88.36666667,1.26252,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
104,45.45,88.36666667,3.58734,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
105,45.45,88.36666667,2.9726,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
106,45.45,88.36666667,2.2908,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
107,45.45,88.36666667,2.8865,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
108,45.45,88.36666667,2.24258,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
109,45.45,88.36666667,1.75409,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
110,45.45,88.36666667,3.9745,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
111,45.45,88.36666667,3.71915,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
112,45.45,88.36666667,2.54233,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
113,45.45,88.36666667,5.16201,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
114,45.45,88.36666667,4.17843,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
115,45.45,88.36666667,3.15014,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
116,45.45,88.36666667,6.06735,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
117,45.45,88.36666667,7.17388,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
118,45.45,88.36666667,4.40197,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
119,45.45,88.36666667,2.89883,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
120,45.45,88.36666667,1.7923,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
121,45.45,88.36666667,2.51881,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
122,45.45,88.36666667,5.62603,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
123,45.45,88.36666667,3.65887,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
124,45.45,88.36666667,2.93236,5.991813,1523.803,186,34.81553,1248,173.0827,1.025,173.2667,13.025,1.15,0.0324,1.41,8.6,85,10,5,12,1.7,0.2,400,0,0,0.1408472,0,NaN,NaN,0.02901853,0.2616291,16.02625,0.2675585,NaN,NaN,NaN,0.6824182,0.2880468
125,44.18333333,116.3333333,0.12063,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
126,44.18333333,116.3333333,0.00162,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
127,44.18333333,116.3333333,0.03388,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
128,44.18333333,116.3333333,0.03603,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
129,44.18333333,116.3333333,0.06112,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
130,44.18333333,116.3333333,0.03603,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
131,44.18333333,116.3333333,0.06112,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
132,44.18333333,116.3333333,0.01381,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
133,44.18333333,116.3333333,0.02671,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
134,44.18333333,116.3333333,0.09052,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
135,44.18333333,116.3333333,0.76155,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
136,44.18333333,116.3333333,0.61745,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
137,44.18333333,116.3333333,0.26616,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
138,44.18333333,116.3333333,0.00449,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
139,44.18333333,116.3333333,0.2296,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
140,44.18333333,116.3333333,0.1278,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
141,44.18333333,116.3333333,0.15002,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
142,44.18333333,116.3333333,0.17009,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
143,44.18333333,116.3333333,0.17009,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
144,44.18333333,116.3333333,0.01381,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
145,44.18333333,116.3333333,0.09553,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
146,44.18333333,116.3333333,0.45184,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
147,44.18333333,116.3333333,1.66199,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
148,44.18333333,116.3333333,1.1623,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
149,26.74141667,115.0581111,5.49305,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
150,26.74141667,115.0581111,3.0001,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
151,26.74141667,115.0581111,3.65929,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
152,26.74141667,115.0581111,13.22359,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
153,26.74141667,115.0581111,1.07046,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
154,26.74141667,115.0581111,8.53732,17.57722,800.5876,1582,54.0508,12778,922.7291,0.625,172.9333,21.825,13.73333,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,31.3376,6.20031,0.1677831,5367,1.785153,0.737,0.1130616,0.328407,11.16,14.38395,1.142372,47.12031,13.35946,0.64518,0.3074077
